text_a	label
及中國大陸經濟金融訊息、新南向國家經濟金融訊息等研撰報告。證券子公司106年度開辦兼營期貨自營、ETF造市及雙幣ETF造市業務,107年4月開辦不限用途款項借貸業務；新建置ETF造市與雙幣ETF帳務系統,並新增行動複委託電子下單系統。在金融科技方面,提供投資人「線上變更個人基本資料」功能、支援期貨暨選擇權盤後報價、新增美港股複委託個股報價、委託下單、帳務查詢等功能及線上密碼解鎖及密碼補發功能,讓投資人更加便利。投信子公司106年度持續透過實地訪查分析,不定期出具研究報告並撰擬投資策略,致力使研究分析成果之深度及廣度不斷提升,進而達到為客戶創造財富與建立資產管理領導品牌的雙贏局面。創投子公司積極進行產業研究,以掌握市場趨勢與新技術發展脈動,發掘具發展前景之新興產業。	N
106年度營業計畫概要經營方針105年全球經濟成長腳步蹣跚,美國於去年底宣布調升利率1碼,並將啟動升息循環,美元確立強勢格局,全球資金版圖挪移,新興國家資金外流情況加速,惟歐洲、日本等各國央行多持續執行量化寬鬆政策,各國景氣表現迥異,局勢難明,國內市場銀行票券同業競爭情況仍未有減輕,106年對票券業而言,仍是充滿挑戰的一年。面對景氣不確定性之金融環境,不動產授信風險升高之影響,使票券業在商業本票保證之授信業務更具挑戰。爰此,本公司經營方針將加強各項業務之風險管理,以兼顧實質收益及維持市場領先地位為目標,其中:授信業務經濟景氣持續轉佳,授信風險管控為上。深耕客戶往來關係,提升利差創造獲利。加強產業滲透深度,開發優質授信新案。爭取參與大型聯貸,創造穩定收益來源。善用金控集團資源,強化企業法人服務。票券業務積極開發銀行NCD買入、優質他保及免保初級市場	N
未來發展策略—一—強化專業銀行角色,以符合政策性功能,持續推動中小企業「融資保證雙軌制」,融資與輔導並重深耕中小企業領域。—二—掌握社會趨勢發展業務,以客戶需求為導向提供特色金融產品與金融服務,重視世代傳承提升客戶信賴。—三—關心社會議題結合公益,善盡企業社會責任。—四—透過組織調整整併業務,突顯各事業群之執行力。—五—持續強化電子金融服務及資訊系統升級,優化內部流程	Y
針對各項法規或經營環境變動,即時擬定因應措施及修正內部規章或作業程序,落實消費者保護,另進一步強化內稽、內控、風險管理及法令遵循等作業,配合外部查核機關及顧問公司建議,建置本行防制洗錢及打擊資恐之系統及機制,以符合規範。	N
負責督導本行金融消費者保護暨公平待客原則相關措施之執行。配合政府政策,開辦「海外投資融資(第八期)貸款」、「機器設備輸出貸款」等多項政策性貸款業務,協助國內企業取得所需營運資金,擴增企金新客群。舉辦「台歐綠色金融研習會」,係國內首次辦理離岸風場的專案融資論壇,邀請德國專業風力發電廠商、金融同業及台資客戶共同參與,提升本行金融專業形象,並藉機拓展新客源。與中國輸出入銀行簽約合作辦理國際應收帳款信用保險業務,提供信用保險承擔買方信用風險模式,提升業務競爭力。與聯輔基金合作推出中小企業財務加值服務專案,協助中小企業汲取資訊新知,強化財會管理專業知能,加強應收應付帳款管理,俾減輕呆帳風險,營造與本行互利雙贏之夥伴關係。優化系統服務,提供客戶得透過財金公司「外幣結算平台」辦理澳幣境內匯款業務。為提升服務品質,個人網路銀行新增「約定網路銀行外幣轉入帳號」功能。配合中央銀行開放銀行發行外幣可轉讓定期存單	Y
944預算執行情形106年度本公司預算與實際執行情形表列如下：單位：新臺幣仟元項目實際數預算數達成率(%)收益26,120,18825,027,531137費用及損失483,468456,082100繼續營業單位稅前淨利25,636,72024,571,449134本期淨利25,734,51524,246,573114每股盈餘(元)8978118106年度各子公司預算與實際執行情形表列如下：單位：新臺幣仟元子公司繼續營業單位稅前淨利(實際數)繼續營業單位稅前淨利(預算數)預算達成率(%)兆豐國際商業銀行（股）公司24,237,48924,126,125146兆豐證券（股）公司692,683562,541113兆豐票券金融（股）公司3,211,5212,945,840102兆豐產物保險（股）公司465	N
並持續開拓利基商品及提供完整客戶服務。運用保險科技提升經營效率及業務行銷力、創造競爭優勢。結合運動活力各項議題,協助發展增員及擴大業務行銷力與品牌知名度。本年度營業目標新契約保費收入：2,01億元總保費收入：5,40億元	Y
﻿受到外部競爭環境、法規環境及總體經營環境之影響台幣強勢帶動民間投資換匯需求,金融帳持續外流,106年準備貨幣平均年增率為04%較105年92%為低,銀行超額準備逐季下滑,恐提升本公司融資成本,加以產出缺口尚為負值,經濟成長由出口帶動,民間投資不足,在國內金融業務同質性高,市場競爭激烈,銀行放款業務以價格競爭獲取客戶往來,影響本公司授信利差及盈餘之維持。政府近年積極推動太陽能及風力發電,主管機關持續放寬再生能源融資限制,為響應政府及主管機關政策,本公司106年以綠能產業為授信業務主要發展目標	Y
提升本行外匯業務國際市場競爭力。數位銀行業務順應金管會鼓勵研發金融創新、擴大發展數位金融,持續開發新型態之金融商品與服務,透過有效的虛實通路整合,提升客戶數位化體驗;積極規劃協助推動人員轉型,提升創新競爭力。海外業務積極部署海外通路,訂定開發計劃,培育優秀海外人才、建立完善平台系統及作業流程,提供差異化及多樣化產品,以擴大客戶基礎。積極拓展大中華及東協地區,並落實在地化經營,強化總行對於海外業務之管理與協助,以完善海外業務管理架構及營運模式;依區域客戶需求提供優質且完整的金融服務,以與國際接軌,提升海外獲利占比,邁向亞太區域領先之金融機構。	Y
對疑似不法及異常交易提供告警訊息,俾利營業單位查證處理後續作業。定期辦理「法令遵循主管業務研討會」,持續強化海外遵法作業1105年上、下半年各舉辦一次「法令遵循主管業務研討會」,內容涵蓋本行法令遵循制度體系架構及法令遵循重要規章之宣導、法遵考核說明、辦理法令遵循自評檢核應注意事項、近期重要法令宣導等,使各單位法令遵循主管對其職責與業務相關法令、法遵規章為持續之認知,以確保有效傳達法令並落實法令遵循制度。2除總行加強聯繫督導海外分行法令遵循辦理情形外,落實在地化、專業化原則	Y
使各單位法令遵循主管對其職責與業務相關法令、法遵規章為持續之認知,以確保有效傳達法令並落實法令遵循制度。2除總行加強聯繫督導海外分行法令遵循辦理情形外,聘任專任法令遵循或洗錢防制人員確認該分行業務和人員法令遵循、洗錢防制作業,並強化海外分行人員之相關資格條件及教育訓練。健全法遵追蹤案件控管機制依「法遵追蹤案件控管機制」就外部有關法令之來文及自行蒐集之法令異動資訊本行需配合辦理者,均列為「法遵追蹤案件」納入控管	Y
慎選自住型且具資歷及還款能力之客戶為主要對象;提高中古車購車貸款及原車貸款承作量,調整貸款種類比例,藉以提高平均貸放利率,增加盈餘;持續增加理貸專責AO人數及業務中心據點,聚焦及深耕優質客戶;持續推廣理貸業務行銷產品,並訂定策略性產品全面行銷。信用卡業務:增加規劃以年輕族群卡片為主軸之卡片,開拓年輕之新客群,提升申辦量、動卡率及市場占有率;持續數位信用卡商品之衍生應用及推廣,加強數位通路廣宣,吸引新世代消費者申辦;維持多元通路推廣,如聯名卡公司通路、員工推廣及增加網路申辦占比,提高市場佔有率;持續維護及強化頂級卡功能吸引高消費之客群申辦,提高動卡率;提高新客戶電子帳單申辦率,以降低實體帳單成本;積極於虛擬通路規劃聯邦日活動;新刷卡通路合作提升動卡次數、簽帳金額及有效卡率;擴大卡友小額信貸量	N
106年度營業計劃概要█106年度經營方針消費金融業務:落實客群導向之經營模式,運用資料探勘發掘潛在目標客群,鎖定目標客群提供專屬產品與服務,精準進行廣宣投放,另強化客戶整體經營與授信資產結構,創造本行競爭優勢及提高客戶後續經營效能,並整合虛實通路規劃,營造全存款戶多通路優質體驗環境,提供完整服務歷程,提升客戶好感度與往來貢獻度;亦積極發展數位金流服務,增加線上收付服務、拓展收付應用場景、提升客戶使用便利性,以提升帳戶使用率及增升活存餘額。自動化通路業務:落實以客戶為中心之經營,依客戶需求整合金融服務並導入自助服務,延展服務範圍及時效,營造優質客戶體驗。信用卡業務:掌握行動支付大規模成長契機,推動ApplePay等手機信用卡綁定;透過策略聯盟,發展創新金流服務及多元支付模式,藉由智能化及行動化服務平台,鏈結商戶與消費者往來;優化產品與客群結構,深化卡戶經營並累積交易數據,提升經營效益。財富管理業務:依循「活化資產、刻意經營」之策略	Y
106年亦有望延續成長趨勢,惟成長幅度預期較為有限。國際貨幣基金組織(IMF)一月份發布《世界經濟展望》,修訂多個主要經濟體的今年經濟增長預測。其中全球經濟增長將由估計去年的1%,加快至今、明兩年的4%及6%;美國經濟增長將由估計去年的6%,加快至今、明兩年的3%及5%;歐元區經濟增長則自去年的7%,放慢至今、明兩年的6%;日本經濟增長估計將由去年的9%,放慢至今、明兩年的8%及5%。中國經濟增長將由去年的7%,減緩至今、明兩年的5%及6%。總體而言,2017年全球經濟運行依然籠罩多項不利因素,包括地緣政治紛擾、反貿易反移民情緒高漲、各國債務高企、英國行將啟動脫歐程序,荷法德等重要歐盟國將舉行大選等,均將加深今年全球經濟運行的不確定性。在金融情勢方面,全球貿易量33兆2,180億美元,年減7%,我國出口在連17黑後	N
